name,latitude,longitude,address
Candi Dermo,-7.4388256843596,112.70621016078,"Dusun Candidermo, RT.04/RW.03, Candi Dermo, Candinegoro, Kec. Wonoayu, Kabupaten Sidoarjo, Jawa Timur 61261 Sidoarjo"
Candi Lemah Duwur,-7.5259578603256,112.69007205963,"Desa Pamotan, Kec. Porong, Kabupaten Sidoarjo, Jawa Timur Sidoarjo"
Candi Medalem,-7.47342578996,112.66106638774,"Desa Medalem, Kecamatan Tulangan, Kabupaten Sidoarjo. Sidoarjo"
Candi Pamotan,-7.5259498830151,112.68996024811,"Pamotan, Kec. Porong, Kabupaten Sidoarjo, Jawa Timur Sidoarjo"
Candi Pari,-7.5206821669802,112.68114569999,"Jl. Purbakala, Porong, Candipari, Candipari Kulon, Candipari, Kec. Porong, Kabupaten Sidoarjo, Jawa Timur 61274 Sidoarjo"
Candi Sumur,-7.520829084208,112.68125635914,"Candipari Kulon, Candipari, Kec. Porong, Kabupaten Sidoarjo, Jawa Timur 61274 Sidoarjo"
Candi Tawangalun,-7.3994469300934,112.77921238006,"Jalan Tawang Alun, Buncitan, Sedati, Dusun Kp. Baru, Buncitan, Kec. Sedati, Kabupaten Sidoarjo, Jawa Timur Sidoarjo"
Candi Wangkal,-7.5261898670404,112.65636606753,"Desa Wangkal, Kecamatan Krembung, Kabupaten Sidoarjo, Jawa Timur Sidoarjo"
Kampung Batik Al-Huda,-7.4610476255286,112.69644958784,"Perum Sidokare Asri Blok AW, Perum Sidokare, Sepande, Kec. Candi, Kabupaten Sidoarjo, Jawa Timur Sidoarjo"
Kampung Batik Jetis,-7.4537711737394,112.71005339084,"Jalan P. Diponegoro, Lemah Putro, Lemahputro, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur Sidoarjo"
Makam Adipati Terung Kulon,-7.3988129123627,112.60746002197,"Kasak, Terungkulon, Kec. Krian, Kabupaten Sidoarjo, Jawa Timur Sidoarjo"
Makam Dewi Ayu Sekardadu,-7.4267345240678,112.72376247631,"Kepetingan, Sawohan, Kec. Buduran, Kabupaten Sidoarjo, Jawa Timur 61252 Sidoarjo"
Makam Mbah Ud,-7.4372597489548,112.70711190058,"Desa Pagerwojo, Kecamatan Buduran, Kabupaten Sidoarjo, Jawa Timur 61221 Sidoarjo"
Yussar Fishing And Playground,-7.3989733919812,112.60723312133,"Jl. Gagak Sifat, Kalidawir, Kec. Tanggulangin, Kabupaten Sidoarjo, Jawa Timur Sidoarjo"
Museum Mpu Tantular,-7.4324085312822,112.73037169055,"Jl. Raya Buduran - Jembatan Layang, Bedrek, Siwalanpanji, Kec. Buduran, Kabupaten Sidoarjo, Jawa Timur 61252 Sidoarjo"
Prasasti Kemlagen,-7.4375970392299,112.58652903324,"Usun Klagen, desa Tropodo, kecamatan Krian, kabupaten Sidoarjo Jawa Timur. Sidoarjo"
Situs Watu Tulis,-7.4483747446596,112.57850777996,"Sekelor Selatan, Watutulis, Kec. Prambon, Kabupaten Sidoarjo, Jawa Timur 61264 Sidoarjo"
Pura Margo Wening,-7.5005032092089,112.63858534711,Desa Balong Garut Kec. Krembung Kab. Sidoarjo Sidoarjo
Kampung Literasi Tapak Kalibendo,-7.4024403301844,112.71975845705,"Tebel Barat, Tebel, Kec. Gedangan, Kabupaten Sidoarjo Sidoarjo"
Pulau Lusi,-7.5442791788449,112.8148386208,"Kedungpandan, Jabon, Kabupaten Sidoarjo, Jawa Timur Sidoarjo"
Masjid Jami' Al-Abror,-7.4294438718252,112.75028491275,"Dusun Kauman, Kelurahan Pekauman, Kecamatan Sidoarjo, Kabupaten Sidoarjo Sidoarjo"
Wisata Belanja Tanggulangin,-7.5093531035218,112.70999764313,Desa Kludan Kecamatan Tanggulangin Kabupaten Sidoarjo Sidoarjo
Minipark Watesari,-7.4277514182923,112.55600472049,Desa Watesari Kecamatan Balongbendo Kabupaten Sidoarjo Sidoarjo
Agrowisata Petik Jambu Kebaron,-7.4864736980064,112.63024803051,Desa Kebaron Kecamatan Tulangan Kabupaten Sidoarjo Sidoarjo
Kampung Lali Gadget,-7.4188998419446,112.61715882586,Desa Pagerngumbuk Kecamatan Wonoayu Kabupaten Sidoarjo Sidoarjo
Desa Wisata Budaya Wage Bersinar,-7.4350475843865,112.62645407173,Desa Wage Kecamatan Taman Kabupaten Sidoarjo Sidoarjo
Air Terjun Talempong,-7.7509634,113.6036011,"Desa Talempong, Kec. Banyuglugur, Kabupaten Situbondo Situbondo"
Batu Mingghigir,-7.7772151,113.7081007,"Jl. Sumbermalang, Tunjang, Widoro Payung, Kec. Besuki, Kabupaten Situbondo, Jawa Timur 68356 Situbondo"
Gunung Bunter,-7.8143903,114.2065283,"Area Hutan, Kedonglo, Kec. Asembagus, Kabupaten Situbondo, Jawa Timur 68373 Situbondo"
Gunung Panceng,-7.8014138,114.230917,"Dusun Tenggara, Bantal, Kec. Asembagus, Kabupaten Situbondo, Jawa Timur 68373 Situbondo"
Kampung Blekok,-7.7024865,113.9198277,"Desa Klatakan, Kecamatan Kendit, Kabupaten Situbondo, Jawa Timur Situbondo"
Kampung Karang Kenek 26,-7.6949698,114.000895,"Area Sawah, Olean, Kec. Situbondo, Kabupaten Situbondo, Jawa Timur 68316 Situbondo"
argowisata Kayumas,-7.9312505,114.1360432,"Kayumas, Kec. Arjasa, Kabupaten Situbondo, Jawa Timur Situbondo"
Agrowisata Banongan,-7.7003581,114.2252477,"Desa Wringinanom, Kecamatan Asembagus, Kabupaten Situbondo Situbondo"
Pantai Dubibir,-7.7132639,113.7166631,"Pesisir, Ketah, Kec. Suboh, Kabupaten Situbondo, Jawa Timur Situbondo"
Pantai Muara Kasih,-7.6346547,114.0027646,"Gelung Tengah, Gelung, Kec. Panarukan, Kabupaten Situbondo, Jawa Timur 68351 Situbondo"
Pantai Pasir Putih,-7.6950214,113.8254743,"Pandansari, Pasir Putih, Kec. Bungatan, Kabupaten Situbondo, Jawa Timur Situbondo"
Pantai Tampora,-7.7243179,113.6463613,"Tampora, Kalianget, Kec. Banyuglugur, Kabupaten Situbondo, Jawa Timur 68359 Situbondo"
Plaza Rengganis,-7.8914898,113.6695937,"Jl. Puncak Jl. Argopuro, Area Hutan, Baderan, Kec. Sumbermalang, Kabupaten Situbondo, Jawa Timur 68355 Situbondo"
Situbondo adventure,-7.8086812,114.2352643,"Dusun Tenggara, Bantal, Kec. Asembagus, Kabupaten Situbondo, Jawa Timur 68373 Situbondo"
Taman Nasional Baluran,-7.8311831,114.3853618,"Area Hutan/Kebun, Sumberwaru, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur Situbondo"
Barokah Park,-7.7526846,114.2323224,"Jl. Raya Asembagus, Krajan, Wringinanom, Asembagus, Kabupaten Situbondo Jawaban Timur, Trigonco Timur, Trigonco, Kec. Asembagus, Kabupaten Situbondo, Jawa Timur 68373 Situbondo"
Cottok Innovation Park,-7.7235214,114.0613213,Kabupaten Situbondo Situbondo
Dawuhan Milenial Garden,-7.7019273,114.0033956,"Parse, Dawuhan, Kec. Situbondo, Kabupaten Situbondo, Jawa Timur 68311 Situbondo"
Grand Pathek,-7.6368944,113.9946211,"Gelung Selatan, Gelung, Kec. Panarukan, Kabupaten Situbondo, Jawa Timur 68351 Situbondo"
Kampung Kerapu,-7.6951124,113.894207,"Gundit, Klatakan, Kec. Kendit, Kabupaten Situbondo, Jawa Timur 68352 Situbondo"
Pemandian Taman,-7.7577126,113.6265417,"Klontong, Langkap, Kec. Besuki, Kabupaten Situbondo, Jawa Timur 68356 Situbondo"
Pabrik Gula Olean,-7.6772561,114.0121849,"Jl. Laksda Adi Sucipto, Olean Tengah, Olean, Kec. Situbondo, Kabupaten Situbondo, Jawa Timur 68316 Situbondo"
Utama Raya Beach,-7.721165,113.6136327,"Kec. Banyuglugur, Kabupaten Situbondo, Jawa Timur 68359 Situbondo"
Wisata Desa Patemon,-7.7524571,113.8291504,"Kec. Bungatan, Kabupaten Situbondo, Jawa Timur Situbondo"
Makam KH Asad Syamsul Arifin,-7.7516813,114.2733653,"Jl. KHR. Syamsul Arifin, Sukorejo, Sumberejo, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur 68374 Situbondo"
Makam Syaikh Maulana Ishaq,-7.6809736,113.8656893,"Pasir Putih, Bungatan, Kembangsambi, Pasir Putih, Situbondo, Kabupaten Situbondo, Jawa Timur 68358 Situbondo"
Desa Wisata Kebangsaan,-7.9217956,114.3855661,"Jl. Pandean, Randu Agung, Wonorejo, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur 68374 Situbondo"
Wisata Karang Kenek Olean,-7.6666241,113.8617977,"Area Sawah, Olean, Kec. Situbondo, Kabupaten Situbondo, Jawa Timur 68316 Situbondo"
Gili Iyang,-6.9845767675722,114.17445638564,Kabupaten Sumenep Sumenep
Gili Labak,-7.2027020060654,114.04575972501,Kabupaten Sumenep Sumenep
Ekowisata Mangrove Gunung Anyar,-7.3303261083414,112.82557369011,"Jl. Wisata Mangrove Gunung Anyar Tambak, Surabaya Surabaya"
Ekowisata Mangrove Medokan Sawah,-7.3097241930824,112.82338321209,"Jl. Medokan Sawah Timur Segoro, Surabaya Surabaya"
Ekowisata Mangrove Wonorejo,-7.3085855360079,112.82894047328,"Jl. Wonorejo Timur No.1, Wonorejo, Kec. Rungkut, Kota SBY, Jawa Timur 60296 Surabaya"
Ciputra Water Park,-7.2844820062413,112.63251182825,"Jl. Waterpark Boulevard Jl. Citraland Surabaya, Made, Kec. Sambikerep, Kota SBY, Jawa Timur 60219 Surabaya"
Surabaya Carnival,-7.3447715604049,112.73239731929,Jl. Ahmad Yani No.333 Kota Surabaya Surabaya
Taman Hiburan Rakyat,-7.2527694169373,112.75196363685,"Jl. Kusuma Bangsa No.116-118, Tambaksari, Kec. Tambaksari, Kota SBY, Jawa Timur 60136 Surabaya"
Taman Remaja,-7.2529426149857,112.75196132101,"Jl. Kusuma Bangsa No.116-118, Tambaksari, Kec. Tambaksari, Kota SBY, Jawa Timur 60136 Surabaya"
THP (Taman Hiburan Pantai) Kenjeran,-7.2378133521959,112.79553650969,Jl. Pantai Lama Kenjeran no. 1 Kota Surabaya Surabaya
House Of Sampoerna,-7.2310122027136,112.73414611816,"Taman Sampoerna No.6, Krembangan Utara, Kec. Pabean Cantikan, Kota SBY, Jawa Timur 60163 Surabaya"
Klenteng Hok An Kiong,-7.2398646030626,112.74064484934,Jl. Coklat No.2 Surabaya Surabaya
Museum Pendidikan,-7.2562153221824,112.74297058022,Jl. Genteng kali No. 10 Kota Surabaya Surabaya
UPTD Ampel,-7.2293784214959,112.74602294319,Kota Surabaya Surabaya
Goa Lowo,-8.211353,111.728682,Dusun Kambe Desa Watuagung Kecamatan Watulimo Kabupaten Trenggalek Trenggalek
Hutan Mangrove,-8.2976612874748,111.70742202128,"Jalan Pantai Cengkrong, 66382 Tirto, Tirto, Karanggandu, Kec. Watulimo, Kabupaten Trenggalek, Jawa Timur 66382 Trenggalek"
Pantai Cengkrong,-8.2963476930469,111.70840839475,Kabupaten Trenggalek Trenggalek
Pantai Karanggongso / Pasir Putih,-8.3053998,111.7251347,"Desa Tasikmadu, Kec. Watulimo, Kabupaten Trenggalek, Jawa Timur 66382 Trenggalek"
Pantai Mutiara,-8.3176627590937,111.74417990368,Desa Tasikmadu Kecamatan WatulimoKabupaten Trenggalek Trenggalek
Pantai Pelang,-8.2571931119228,111.42414201004,"Desa Wonocoyo, Kecamatan Panggul, Kabupaten Trenggalek, Jawa Timur 66364 Trenggalek"
Pantai Prigi,-8.2884871200872,111.71753525734,"Jl. Raya Pantai Tasikmadu, Ketawang,  Desa Tasikmadu, Kecamatan Watulimo, Kabupaten Trenggalek, Jawa Timur 66382 Trenggalek"
Wisata Goa Ngerit,-8.2037033299609,111.68086275242,"Area Hutan, Senden, Kec. Kampak, Kabupaten Trenggalek, Jawa Timur 66373 Trenggalek"
Wisata Tebing Linggo,-8.1115550405479,111.60036483708,"Jl. AKP ROESTAMAJI RT.06/RW.02 Dsn. Tawang, Area Gn., Nglebo, Kec. Suruh, Kabupaten Trenggalek, Jawa Timur 66360 Trenggalek"
Kolam Renang Tirta Jualita,-8.0722653089442,111.70582167941,Kabupaten Trenggalek Trenggalek
Rumah Apung,-8.3190501366351,111.74228465242,Desa Tasikmadu Kecamatan Watulimo Kabupaten Trenggalek Trenggalek
Waterpark Bukit Jass,-8.0552059324187,111.70294896591,Jln. Mayjend Sungkono No.1 Kabupaten Trenggalek Trenggalek
Desa Wisata Durensari,-8.2535475483859,111.6864963508,Desa Sawahan Kecamatan Watulimo Kabupaten Trenggalek Trenggalek
Dilem Wilis,-7.9282451011717,111.71680904903,Kawasan Selingkar Wilis Desa Dompyong Kecamatan Bendungan Kabupaten Trenggalek Trenggalek
Desa Wisata Senden Goa Ngerit,-8.2036608537675,111.68077692174,Desa Senden kecamatan Kampak Kabupaten Trenggalek Trenggalek
Banyu Nget,-8.2536703337136,111.68322291472,Desa Dukuh Kecamatan Watulimo Kabupaten Trenggalek Trenggalek
Desa Wisata Masaran Blado,-8.3148454918826,111.57291210782,Desa Masaran Kecamatan Munjungan Kabupaten Trenggalek Trenggalek
Desa Kendalrejo,-8.1099360597551,111.78626217491,"Ngrandu, Talun, Kendalrejo, Kec. Durenan, Kabupaten Trenggalek, Jawa Timur 66381 Trenggalek"
Wonoasri,-8.2790472832272,111.63596628073,"Area Hutan, Bangun, Kec. Munjungan, Kabupaten Trenggalek, Jawa Timur 66365 Trenggalek"
Desa Nglebo,-8.1115764233041,111.60033278144,"Jl. AKP ROESTAMAJI RT.06/RW.02 Dsn. Tawang, Area Gn., Nglebo, Kec. Suruh, Kabupaten Trenggalek, Jawa Timur 66360 Trenggalek"
Kampung Kelinci,-8.1126916306171,111.82982060603,"RT 37 RW 10, Lotekol, Malasan, Kec. Durenan, Kabupaten Trenggalek, Jawa Timur 66381 Trenggalek"
Air Terjun Nglirip,-6.9682420948459,111.79397585445,Kabupaten Tuban Tuban
Banyulangse,-6.919351821036,112.00329022657,Kabupaten Tuban Tuban
Goa Akbar,-6.9051648826138,112.05999748126,Kabupaten Tuban Tuban
Goa Ngerong,-7.6004673170647,112.70078270836,Kabupaten Tuban Tuban
Goa Putri Asih,-6.9781582671797,111.8377982666,Kabupaten Tuban Tuban
Pantai Boom,-6.8924047952343,112.06589305761,Kabupaten Tuban Tuban
Pantai Cemara,-6.8488998697541,112.02001951646,Kabupaten Tuban Tuban
Pantai Kelapa,-6.8945936325644,112.08870252729,Kabupaten Tuban Tuban
Pantai Sowan,-6.7591506546225,111.69889050205,Kabupaten Tuban Tuban
Tebing Pelangi,-6.8918511047093,111.94500117558,Kabupaten Tuban Tuban
Tuban Mangrove Centre,-6.8424415757571,112.01480070742,Kabupaten Tuban Tuban
TWT,-6.8563862634795,112.02926686807,Kabupaten Tuban Tuban
Wisata Kali Pelang,-6.8685028501287,111.97405425228,Kabupaten Tuban Tuban
Wisata Tingkis (Batu Van Tuban),-6.9728367504776,111.80981684464,Kabupaten Tuban Tuban
Wana Wisata Prataan,-7.0359837417718,111.8560905592,Kabupaten Tuban Tuban
Pemandian Bektiharjo,-6.9576411109924,112.03738478293,Kabupaten Tuban Tuban
Pemandian Nganget,-7.0022145586168,111.80002471841,Kabupaten Tuban Tuban
Sendang Asmoro,-7.0016015413136,112.07103004283,Kabupaten Tuban Tuban
Sumberarum Park,-6.8781746204016,111.89534834004,Kabupaten Tuban Tuban
Makam Asmoroqondi,-6.9052715702207,112.12777692322,Kabupaten Tuban Tuban
Makam Bejagung Kidul,-6.9179155726711,112.05914359794,Kabupaten Tuban Tuban
Makam Bejagung Lor,-6.9144008196114,112.06150292853,Kabupaten Tuban Tuban
Makam Sunan Bonang,-6.8949504493836,112.06321077806,Kabupaten Tuban Tuban
Museum Kambang Putih,-6.8961327360282,112.06422999446,Kabupaten Tuban Tuban
Desa Wisata Religi Bejagung,-6.9173010437077,112.06129835394,Kabupaten Tuban Tuban
Desa Wisata Margorejo,-6.894824653728,111.8614072844,Kabupaten Tuban Tuban
Desa Wisata Guwo Terus,-6.9538518864645,111.82379686429,Kabupaten Tuban Tuban
pantai pacar,-8.307119,112.0235,Kabupaten Tulungagung Tulungagung
Gunung Budek,-8.1368308909751,111.90702323581,"Tanggung, Kecamatan Campurdarat, Kabupaten Tulungagung Tulungagung"
Jurang Senggani,-7.903022,111.818061,Kabupaten Tulungagung Tulungagung
Pantai Gemah,-8.254971,111.789208,Ds. keboireng Kec. Besuki Kabupaten. Tulungagung Tulungagung
Pantai Kedung Tumpang,-8.302922,112.016203,Ds. Pucanglaban Kec. Pucanglaban Kabupaten. Tulungagung Tulungagung
Pantai Klatak,-8.254616,111.788789,Ds. Kebo Ireng Kec. Besuki Kabupaten. Tulungagung Tulungagung
Pantai Popoh,-8.262891,111.803797,Ds. Besole kec. Besuki Kabupaten. Tulungagung Tulungagung
Pantai Sanggar,-8.296698,111.910495,Ds. Jengglungharjo Kec. Tanggunggunung Kabupaten Tulungagung Tulungagung
Pantai Sine,-8.280696,111.976281,"Desa kalibatur, kecamatan kalidawir, kabupaten Tulungagung Tulungagung"
Waduk Wonorejo,-8.017982,111.807469,Ds. Mulyosari kec. apgerwojo Kabupaten. Tulungagung Tulungagung
Cowindo,-7.939737,111.829944,Kabupaten Tulungagung Tulungagung
Kampung Susu Dinasty,-8.078933,111.811142,"Jalan Kanigoro, Bakalan, Sidem, Kec. Gondang, Kabupaten Tulungagung Tulungagung"
Nangkula Park,-8.113718,111.881528,Ds. Kendal Bulur Kec. Boyolangu Kabupaten Tulungagung Tulungagung
Ori Green,-7.953384,111.836772,Ds. Sendang Kec. Sendang Kabupaten Tulungagung Tulungagung
Tugu Park,-7.969335,111.858353,Ds. Tugu Kec. Sendang Kabupaten. Tulungagung Tulungagung
Pantai Bletok,-7.7300858,113.7893653,"Jalan Raya, Pasir Putih, Mlandingan, Situbondo Regency, East Java 68353 Situbondo"
Nusantara Edupark,-7.6588904,111.5585359,"Jl. Raya Dungus, Kelurahan Munggut, Mojopurno, Kec. Wungu, Kota Madiun, Jawa Timur 63181 Madiun"
Edufarm Kampung Tani Panjalin,-6.9007605,113.4081443,Sokobanah Daya Kecamatan Sokobanah Sampang
Taman Wisata Lembah Wilis,-7.700786,111.6262003,"Jl. Raya Kresek, Brojo, Kresek, Kec. Wungu, Kabupaten Madiun, Jawa Timur 63181 Madiun"
Rumah Coklat,-7.72699325405,111.65076812248,"Jl. Raya Kresek, Kembang Kuning, Bolo, Kec. Kare, Kabupaten Madiun, Jawa Timur 63182 Madiun"
Sumur Amber,-8.0842945,112.104346,"Ds. Kandangan Kec. Srengat, Kabupaten Blitar Blitar"
Kampung Gerabah,-8.1469185,112.1298742,"Ds. Plumpungrejo Kec. Kademangan, Kabupaten Blitar Blitar"
Kampong Milon Napote,-6.9122585,113.3921557,"Ds. maregit, desa bira timur\r\nkecamatan sokobanah\r\nkab. sampang Sampang"
Gedung Harmonie,-7.6582080281293,112.91135253818,Jl. Pahlawan kota Pasuruan Pasuruan
Dynasty water Park,-7.1409159430778,112.61529303142,"Jl. Rantau I No. 27 - 29, Wonorejo Gresik Gresik"
Wisata Bajak Laut,-7.0413867230381,112.55192746025,"Area Sawah/Kebun, Masangan, Bungah, Gresik Gresik"
kolam Renang Malindo,-6.966146845332,112.42397320258,"Jl. Raya Lowayu, RT.29/RW.08, Lowayu, Kec. Dukun Gresik Gresik"
Navara Water Park,-7.959956977237,113.85441064064,"Krajan, Pengarang, Kec. Jambesari Darus Sholah, Kabupaten Bondowoso Bondowoso"
yyyy,-7.9050526217246,113.82179260254,Kabupaten Bondowoso Bondowoso
Twin Lake Kemangi,-7.0254142292995,112.56532883816,Desa Kemangi Kecamatan Bungah Gresik
Wisata Edukasi Urban Farming (Kampung Kreasi),-7.1640785440724,112.65781813816,"Jl. Kramat Langon  Gg. IV B, Sumberrejo, Sidokumpul, Kec. Gresik Gresik"
Mangrove Sukorejo Kali Lamong,-7.1945133286232,112.63477730988,"jl. Mangga, Napes, Gulomantung, Kec. Kebomas, Gresik"
Mangrove Karang Kiring,-7.1887533620755,112.66575660038,"Jl. Kapten Darmo Sugondo, Karang Kering, Karangkering, Kec. Kebomas Gresik"
Bale Pesusukan,-7.1477600306298,112.65143688479,"Karangturi, Lumpur, Gresik Gresik"
Bale Keling,-7.1475387856378,112.65548459583,"Jl. Martadinata No.9, Pekelingan, Kemuteran, Kec. Gresik, Gresik"
Kolam Renang Sumberagung Grogol,-7.7389583,111.97642777778,Desa Sonorejo Kec. Grogol Kediri
Kolam Renang Tirta Asri Pare,-7.7660056,112.15610555556,Jl. Sukarno Hatta 71 B Pare Kediri
Kampung Lele,-7.9209444,111.98251111111,Desa Tales Kec. Ngadiluwih Kediri
Dadapan One Stop Holiday,-7.9186972,112.13057777778,Desa Tawang Kec. Wates Kediri
Marwah Tirta &amp; Resto 1,-7.7208705,112.1745948,Desa Sidowarek Kec. Plemahan Kediri
Marwah Tirta &amp; Resto 2,-7.7495417,112.17281666667,"JL.Langkat, Desa Pelem Kec. Pare Kediri"
Marwah Tirta &amp; Resto 3,-7.7806556,112.122925,"Desa Adan-Adan, Kec. Gurah Kediri"
Kota Mungil,-7.9263444,112.21579444444,"Desa Sugihwaras, Kec. Ngancar Kediri"
Istana Jamur,-7.9210056,112.22801388889,"Desa Sugihwaras, Kec. Ngancar Kediri"
Bukit Goa Naga,-7.9559917,112.22331111111,"Desa Sempu, Kec. Ngancar Kediri"
Wisata Dunia Candy,-7.9004889,112.1086,"Desa Wonorejo, Kec. Wates Kediri"
Makam Pragulo Pati,-7.8079778,111.88556666667,Desa Parang Kec. Banyakan Kediri
Situs Adipati Panjer,-7.8533194,112.11776944444,Desa Panjer Kec. Plosoklaten Kediri
Situs Watu Gajah,-7.8087778,112.20110833333,Desa Gadungan Kec. Puncu Kediri
Situs Watu Dakon 1,-7.6543139,112.17903611111,"Desa Badas, Kec. Badas Kediri"
Situs Watu Dakon 2,-7.6555806,112.18441666667,"Desa Badas, Kec. Badas Kediri"
Petilasan Dewi Sekartaji,-7.8529694,112.07629444444,Desa Janti Kec. Wates Kediri
Makam Syech Abdul Mursyad,-7.7657806,111.99471388889,Desa Grogol Kec. Grogol Kediri
Makam Auliya (Gus Mik),-7.9552111,111.92162222222,Desa Ngadi Kec. Mojo Kediri
Makam Tan Malaka (WBTB),-7.8503167,111.92113888889,Desa Selopanggung Kec. Semen Kediri
Makam Syech Ihsan Jampes,-7.7798361,112.01353888889,Desa Putih Kec. Gampengrejo Kediri
Makam Syech Zainal Abidin,-7.7895278,112.05749722222,Desa Toyoresmi Kec. Ngasem Kediri
Makam Kyai Doko / Prabu Anom Doko,-7.8146083,112.045475,Desa Doko Kec. Ngasem Kediri
Benteng Pendem Van Den Bosch,-7.3899540620488,111.45467554012,Kelurahan Pelem Kec.Ngawi kab.Ngawi Ngawi
Taman Langit,-7.8542783742971,112.49795343629,"Taman Langit Gunung Banyak, Jalan Gunung Banyak, Gunungsari, Batu City, East Java Batu"
Taman Langit,-7.854342143413,112.4979856228,"Taman Langit Gunung Banyak, Jalan Gunung Banyak, Gunungsari, Batu City, East Java Batu"
wisata taman langit,-7.8542677461102,112.49797489396,"Taman Langit Gunung Banyak, Jalan Gunung Banyak, Gunungsari, Batu City, East Java Batu"
Lapak Bumi Semendung,-7.6285493367351,111.53723951879,"Jl. Bhakti Wijaya No. 9, Klegen, Kec. Kartoharjo, Kota Madiun Madiun"
Wisata Buatan Batu Jati Mas,-7.859583265103,112.54454429581,"Jl. Mardian, Bumiaji, Kec.Bumiaji, Kota Batu Jawa Timur 65331 Batu"
Wana Wisata Siti Sundari,-8.059503830056,113.04071824567,"Dusun karang anyar Rt 03 RW 04, Desa Burno, Kec. Senduro Lumajang"
Goatzilla Farm,-8.0697992189178,113.07257080796,"Dsn. Wonorejo RT 01 RW  06, Desa Kandangtepus, Kec. Senduro Lumajang"
Situs Selo Gending,-8.0297314865278,113.06658495167,"Dusun Krajan RT 05 RW 02, Desa Kandangan, Kec. Senduro Lumajang"
Museum Singhasari,-7.8810489206391,112.64153329742,"Krajan, Klampok, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153 Malang"
Benteng Pendem Van Den Bosch,-7.3900391797997,111.45481501452,Kelurahan Pelem Kecamatan Ngawi Kabupaten Ngawi Ngawi
WISATA DESA BELURON BENGAWAN SOLO (BBS),-7.0140210706412,112.45000445453,"Beluron Bengawan Solo, Jl. Raya Desa Baron, Baron, Kec. Dukun, Kab. Gresik Gresik"
Kolam Renang Ocean Kids,-6.9838627091485,112.49421497932,Jl. Raya Babakbawo RT 12 RW 05 Desa Sambogunung Dukun Gresik Gresik
Museum kampoeng cak Soen,-7.460222258261,111.41842999964,Desa Tempuran Kecamatan Paron Kabupaten Ngawi Ngawi
Lapak Mbah Remul,-7.614113101831,111.54197392448,"Jl. Sari Mulya, Rejomulo, Kec. Kartoharjo, Kota Madiun Madiun"
Lapak Pesona,-7.6158817881668,111.52145580019,"Jl. Candi Sewu, Madiun Lor, Kec. manguharjo, Kota Madiun Madiun"
Lapak Taman Obor,-7.6205501744692,111.53308316427,"Jl. Mayang Kembar No. 11, Oro-Oro Ombo, Kec. Kartoharjo, Kota Madiun Madiun"
Lapak Donopuran,-7.6410120632432,111.52319493766,"Jl. Asahan, Taman, Kec. Taman, Kota Madiun Madiun"
Lapak Kembul Sari,-7.6134788715354,111.53424075585,"Jl. Bela Negara, Sukosari, Kec. Kartoharjo Madiun"
air Terjun Bongok,-6.9729301108981,111.87632570209,"Dusun Keroan, Desa Jetak, Kecamatan Montong Tuban"
Lapak Patih Sidodadi Kel. Patihan,-7.6071002622109,111.53454666321,"Jl. Basuki Rahmat, Tawangrejo, Kec. Kartoharjo, Kota Madiun Madiun"
lapak Sonokeling,-7.6300090835984,111.51333446891,"Jl. Mayjend Sungkono No. 364, Pangongan, Kec. Manguharjo, Kota Madiun Madiun"
Water Boom Marbagong (MBG),-7.8026598724786,113.30488835422,Kabupaten Probolinggo Probolinggo
Pantai Panduri,-6.7734790108791,111.93251204831,"Syech Subakir Laut Jawa, Awar Awar, Tasikharjo, Kec. Jenu, Kabupaten Tuban, Jawa Timur 62352 Tuban"
Pertapaan Karmel,-8.0722613098159,112.77164005138,"Desa Ngadireso RT 02 / RW 01, Ponoco Kusumo, Tumpang, Ngadireso, Kec. Poncokusumo, Kabupaten Malang, Jawa Timur 65156 Malang"
Museum Panji,-8.0025756949882,112.72997468208,"Jl. Raya Bangilan No.I, Ringin Anom, Slamet, Kec. Tumpang, Kabupaten Malang, Jawa Timur 65156 Malang"
Sae L'Sima,-8.0460927254263,112.52214581091,"Jl. Kamboja, Area Sawah/Kebun, Maguan, Kec. Ngajum, Kabupaten Malang, Jawa Timur 65164 Malang"
Claket Adventure Park,-7.6757567058405,112.55832058506,"Jalan Raya Claket-Trawas KM. 03, Dusun Sembong, Desa Claket Mojokerto"
Maha Vihara Majapahit / Budha Tidur,-7.5555380588563,112.37012579484,"Desa Bejijong, Towulan Mojokerto"
Puthuk Gragal,-7.6757567058405,112.55832058506,"Libis, Cembor, Desa Pacet Mojokerto"
Tirta Anandiri,-7.4947420363025,112.45473301659,"Jl. Raya Jabon No.112A, Jabon,MOJOANYAR Mojokerto"
Joglo Park,-7.6387030219792,112.53453481019,"Jalan Pacet No.KM.3, Dusun Randegan, Warugunung Mojokerto"
Waterland,-7.5151846877257,112.42315541019,"Jl. By Pass Mojokerto No.Km. 54, Kedungpring, Jampirogo,SOOKO Mojokerto"
Loka Wiyata Surya (Tahura),-7.6879355961655,112.56042631845,Desa Pacet Mojokerto
Balekambang,-7.6252152115364,112.50631053717,"Slawe, Padi, Gondang, GONDANG Mojokerto"
